DATA INICIAL,DATA FINAL,ESTADO,MUNICÍPIO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA
2022-08-07 00:00:00,2022-08-13 00:00:00,ACRE,CRUZEIRO DO SUL,ETANOL HIDRATADO,4,R$/l,5.9,0.08500000000000041,5.77,5.94,0.014412886816447715
2022-08-07 00:00:00,2022-08-13 00:00:00,ACRE,RIO BRANCO,ETANOL HIDRATADO,16,R$/l,5.01,0.07901212987046148,4.94,5.19,0.015776788692467035
2022-08-07 00:00:00,2022-08-13 00:00:00,ALAGOAS,ARAPIRACA,ETANOL HIDRATADO,12,R$/l,4.86,0.14145081595145823,4.69,4.99,0.02908017460026553
2022-08-07 00:00:00,2022-08-13 00:00:00,ALAGOAS,DELMIRO GOUVEIA,ETANOL HIDRATADO,7,R$/l,6.04,0.17663521732655701,5.96,6.44,0.029244241279231295
2022-08-07 00:00:00,2022-08-13 00:00:00,ALAGOAS,MACEIO,ETANOL HIDRATADO,24,R$/l,4.87,0.3497802104924948,4.39,6.19,0.07176818886740083
2022-08-07 00:00:00,2022-08-13 00:00:00,ALAGOAS,PALMEIRA DOS INDIOS,ETANOL HIDRATADO,7,R$/l,5.16,0.19508240017270334,4.9,5.38,0.03782761222185383
2022-08-07 00:00:00,2022-08-13 00:00:00,ALAGOAS,RIO LARGO,ETANOL HIDRATADO,8,R$/l,4.86,0.20253747448664552,4.59,5.23,0.041695825936519916
2022-08-07 00:00:00,2022-08-13 00:00:00,AMAZONAS,ITACOATIARA,ETANOL HIDRATADO,2,R$/l,5.34,0.21213203435596412,5.19,5.49,0.03972510006665995
2022-08-07 00:00:00,2022-08-13 00:00:00,AMAZONAS,MANACAPURU,ETANOL HIDRATADO,7,R$/l,5.02,0.17309507434327748,4.79,5.37,0.03451055313024615
2022-08-07 00:00:00,2022-08-13 00:00:00,AMAZONAS,MANAUS,ETANOL HIDRATADO,36,R$/l,4.76,0.12930583900195702,4.59,4.99,0.027146082365701263
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,ALAGOINHAS,ETANOL HIDRATADO,9,R$/l,4.69,0.1418626095911111,4.49,4.98,0.030247891170812596
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,BARREIRAS,ETANOL HIDRATADO,10,R$/l,4.57,0.3229052148507017,4.29,5.4,0.07061124313376377
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,BRUMADO,ETANOL HIDRATADO,7,R$/l,4.88,0.2454539041197328,4.65,5.39,0.050283211262456246
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,CAETITE,ETANOL HIDRATADO,7,R$/l,4.98,0.015118578920369101,4.95,4.99,0.0030332488518940576
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,CAMACARI,ETANOL HIDRATADO,12,R$/l,4.88,0.050893531171962506,4.84,4.99,0.010420105341469888
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,EUNAPOLIS,ETANOL HIDRATADO,8,R$/l,5.15,0.3569488758912122,4.89,5.99,0.06932728834983486
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,FEIRA DE SANTANA,ETANOL HIDRATADO,23,R$/l,4.73,0.12772407265342686,4.49,4.94,0.027000493299897232
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,GUANAMBI,ETANOL HIDRATADO,10,R$/l,4.81,0.10424863441684881,4.69,4.98,0.0216868388635009
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,ILHEUS,ETANOL HIDRATADO,8,R$/l,5.17,0.1338909470960817,5.1,5.49,0.02590393172354664
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,IPIRA,ETANOL HIDRATADO,6,R$/l,4.65,0.16999019579571822,4.49,4.97,0.036570138930595526
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,IRECE,ETANOL HIDRATADO,7,R$/l,4.77,0.014638501094228134,4.75,4.79,0.003069787527249758
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,ITABUNA,ETANOL HIDRATADO,14,R$/l,5.09,0.07136040703574834,4.95,5.25,0.014019726333152913
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,ITAMARAJU,ETANOL HIDRATADO,5,R$/l,4.95,0.20012496096189508,4.74,5.19,0.04042928504280709
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,JACOBINA,ETANOL HIDRATADO,4,R$/l,4.89,0,4.89,4.89,0
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,JAGUAQUARA,ETANOL HIDRATADO,7,R$/l,5.03,0.1353654665112544,4.85,5.29,0.02692691860127254
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,JEQUIE,ETANOL HIDRATADO,9,R$/l,4.93,0.21260291625469319,4.81,5.49,0.04315350126955883
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,JUAZEIRO,ETANOL HIDRATADO,10,R$/l,5.63,0.12616127245183692,5.49,5.85,0.022428670658104336
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,LAURO DE FREITAS,ETANOL HIDRATADO,11,R$/l,4.87,0.026111648393354583,4.84,4.89,0.00536473911705081
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,LIVRAMENTO DE NOSSA SENHORA,ETANOL HIDRATADO,6,R$/l,4.86,0.10327955589886455,4.79,4.99,0.021265522834357835
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,PAULO AFONSO,ETANOL HIDRATADO,1,R$/l,5.18,-,5.18,5.18,-
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,POCOES,ETANOL HIDRATADO,4,R$/l,4.8,0.009999999999999787,4.78,4.8,0.002085505735140727
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,PORTO SEGURO,ETANOL HIDRATADO,7,R$/l,5.14,0.21494185260204668,4.96,5.5,0.04181748105098184
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,SALVADOR,ETANOL HIDRATADO,87,R$/l,4.85,0.0950972714917472,4.74,4.99,0.01961698309373326
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,SANTO ANTONIO DE JESUS,ETANOL HIDRATADO,7,R$/l,4.59,9.593423386663633e-16,4.59,4.59,2.0900704546108137e-16
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,SENHOR DO BONFIM,ETANOL HIDRATADO,7,R$/l,5.12,0.262769136406122,4.79,5.49,0.05133642073242685
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,SERRINHA,ETANOL HIDRATADO,6,R$/l,5.1,0.3479319856906903,4.78,5.61,0.06819967050454563
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,SIMOES FILHO,ETANOL HIDRATADO,9,R$/l,4.89,0.11752068375869473,4.72,5.11,0.024038321677914833
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,TEIXEIRA DE FREITAS,ETANOL HIDRATADO,9,R$/l,4.8,0.06304760106459227,4.69,4.89,0.013125801748353701
2022-08-07 00:00:00,2022-08-13 00:00:00,BAHIA,VITORIA DA CONQUISTA,ETANOL HIDRATADO,10,R$/l,4.98,0.014944341180973313,4.95,4.99,0.0029990650573897873
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,CANINDE,ETANOL HIDRATADO,8,R$/l,5.71,0.21132236714825717,5.45,6.14,0.03700917112929198
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,CAUCAIA,ETANOL HIDRATADO,20,R$/l,5.11,0.29927060453182186,4.67,5.99,0.05861729596157513
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,CRATEUS,ETANOL HIDRATADO,5,R$/l,5.91,0.3336465195382682,5.7,6.5,0.056473683063349385
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,CRATO,ETANOL HIDRATADO,8,R$/l,5.45,0.48469246508924163,4.99,6.29,0.08891400414386455
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,FORTALEZA,ETANOL HIDRATADO,99,R$/l,5.1,0.24173196609952824,4.67,5.69,0.04742848437086941
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,ICO,ETANOL HIDRATADO,4,R$/l,5.63,0.23669600757089265,5.49,5.98,0.04206059663632033
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,IGUATU,ETANOL HIDRATADO,6,R$/l,5.32,0.2732520204255891,4.99,5.59,0.051330999453773785
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,ITAPIPOCA,ETANOL HIDRATADO,7,R$/l,5.7,0.0053452248382483735,5.69,5.7,0.0009384643558499778
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,JUAZEIRO DO NORTE,ETANOL HIDRATADO,11,R$/l,5.45,0.3489490715641103,4.99,5.99,0.06407010160582897
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,LIMOEIRO DO NORTE,ETANOL HIDRATADO,3,R$/l,5.85,0.28290163190291623,5.69,6.18,0.04833171387863033
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,MARACANAU,ETANOL HIDRATADO,10,R$/l,4.96,0.30630594727058996,4.77,5.79,0.06171790192838807
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,SOBRAL,ETANOL HIDRATADO,14,R$/l,5.88,0.1345484920142054,5.49,5.99,0.022899086897627957
2022-08-07 00:00:00,2022-08-13 00:00:00,DISTRITO FEDERAL,BRASILIA,ETANOL HIDRATADO,47,R$/l,4.72,0.18477052798295734,4.48,5.39,0.03913747719680468
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,ARACRUZ,ETANOL HIDRATADO,6,R$/l,4.8,0.09628083921528735,4.75,4.99,0.02007942423676483
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,CACHOEIRO DE ITAPEMIRIM,ETANOL HIDRATADO,9,R$/l,5.05,0.18862072467726795,4.81,5.39,0.037317795605526734
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,CARIACICA,ETANOL HIDRATADO,9,R$/l,4.52,0.2370126578898268,4.36,4.99,0.05243642873668735
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,COLATINA,ETANOL HIDRATADO,4,R$/l,5.17,0.20615528128088279,4.99,5.39,0.03991389763424642
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,LINHARES,ETANOL HIDRATADO,7,R$/l,4.6,0.42692142691823837,4.16,5.39,0.09289555450505652
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,SERRA,ETANOL HIDRATADO,13,R$/l,4.93,0.30646872095383054,4.579,5.499,0.062215490613236044
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,VILA VELHA,ETANOL HIDRATADO,12,R$/l,4.7,0.4342182107482994,4.39,5.99,0.09238685335070199
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,VITORIA,ETANOL HIDRATADO,19,R$/l,4.74,0.21319840853887434,4.369,4.999,0.04493765128617751
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,AGUAS LINDAS DE GOIAS,ETANOL HIDRATADO,5,R$/l,4.27,0.17888543819998295,4.19,4.59,0.04189354524589764
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,ANAPOLIS,ETANOL HIDRATADO,16,R$/l,3.8,0.19626512680555364,3.5,4.32,0.05164871758040886
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,APARECIDA DE GOIANIA,ETANOL HIDRATADO,13,R$/l,3.81,0.07573570779954092,3.69,3.99,0.01989018588674812
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,CALDAS NOVAS,ETANOL HIDRATADO,12,R$/l,4.47,0.010730867399773343,4.46,4.49,0.002398852622900151
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,CATALAO,ETANOL HIDRATADO,10,R$/l,4.08,0.07093815773067581,4,4.19,0.01738254293817099
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,FORMOSA,ETANOL HIDRATADO,11,R$/l,4.19,0.012060453783110558,4.15,4.19,0.0028808901544889495
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,GOIANIA,ETANOL HIDRATADO,56,R$/l,3.82,0.08928849346324008,3.68,3.99,0.023385976492874265
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,GOIATUBA,ETANOL HIDRATADO,10,R$/l,4.31,0.25024654509769617,4.19,4.99,0.05802145724500258
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,ITUMBIARA,ETANOL HIDRATADO,17,R$/l,4.04,0.199720392784807,3.95,4.81,0.049486178069402684
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,JATAI,ETANOL HIDRATADO,13,R$/l,4.39,0.09971754982744896,4.22,4.5,0.022738609853654383
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,LUZIANIA,ETANOL HIDRATADO,12,R$/l,3.9,0.044133063260182535,3.85,3.99,0.011323428674838366
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,MINEIROS,ETANOL HIDRATADO,7,R$/l,4.47,0,4.47,4.47,0
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,MORRINHOS,ETANOL HIDRATADO,11,R$/l,3.88,0.004472135954999583,3.87,3.89,0.0011526123595359751
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,PORANGATU,ETANOL HIDRATADO,7,R$/l,4.46,0.07492853738253351,4.29,4.5,0.016805503418062626
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,RIO VERDE,ETANOL HIDRATADO,15,R$/l,3.99,0.13981961167705992,3.86,4.25,0.0350659450786808
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,TRINDADE,ETANOL HIDRATADO,7,R$/l,3.78,0.05964178784328034,3.69,3.89,0.015790185888916883
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,VALPARAISO DE GOIAS,ETANOL HIDRATADO,9,R$/l,3.94,0.04176654695380563,3.88,3.99,0.010606628741090593
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,ACAILANDIA,ETANOL HIDRATADO,5,R$/l,5.43,0.4094264280673635,4.99,5.86,0.07545640030729148
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,BACABAL,ETANOL HIDRATADO,2,R$/l,5.45,0.07778174593052045,5.39,5.5,0.014284985478516152
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,BALSAS,ETANOL HIDRATADO,2,R$/l,5.59,0.5656854249492379,5.19,5.99,0.10119596152938067
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,BARRA DO CORDA,ETANOL HIDRATADO,2,R$/l,5.7,0.14849242404917495,5.59,5.8,0.026074174547704117
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,CAXIAS,ETANOL HIDRATADO,2,R$/l,4.8,0.1343502884254437,4.7,4.89,0.028018829702907967
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,CODO,ETANOL HIDRATADO,2,R$/l,5.59,0,5.59,5.59,0
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,IMPERATRIZ,ETANOL HIDRATADO,11,R$/l,5.29,0.09255956313246466,5.09,5.47,0.017515141827922093
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,PRESIDENTE DUTRA,ETANOL HIDRATADO,4,R$/l,5.47,0.4461221805738875,5.1,5.99,0.0815207273775948
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,SAO JOSE DE RIBAMAR,ETANOL HIDRATADO,5,R$/l,4.67,0.19099738218101334,4.55,4.99,0.04093385816138305
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,SAO LUIS,ETANOL HIDRATADO,33,R$/l,4.86,0.1628167076900596,4.5,5.19,0.03352228196763143
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ALFENAS,ETANOL HIDRATADO,7,R$/l,4.06,0.15044378795195656,3.98,4.39,0.03705512018521097
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ARAGUARI,ETANOL HIDRATADO,17,R$/l,3.9,0.05603963933208871,3.85,4.09,0.014362639358442758
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ARAXA,ETANOL HIDRATADO,10,R$/l,4.58,0.1254148670967239,4.47,4.87,0.02739512168997901
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,BARBACENA,ETANOL HIDRATADO,9,R$/l,4.07,0.0871461097493427,4.029,4.299,0.021428785763888535
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,ETANOL HIDRATADO,27,R$/l,3.96,0.12323743095125107,3.67,4.29,0.031161365758417103
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,BETIM,ETANOL HIDRATADO,11,R$/l,3.98,0.11688378066189586,3.83,4.29,0.029387921994990962
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,BOM DESPACHO,ETANOL HIDRATADO,7,R$/l,4.14,0.1552110698064934,3.87,4.29,0.03751648786759163
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CAMPO BELO,ETANOL HIDRATADO,9,R$/l,4.24,0.07189884870040993,4.09,4.3,0.01694839283142193
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CARATINGA,ETANOL HIDRATADO,7,R$/l,4.37,0.10367072415884364,4.29,4.54,0.023731035615170225
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CONGONHAS,ETANOL HIDRATADO,5,R$/l,4.26,0.06708203932499344,4.19,4.34,0.01574695758802663
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CONSELHEIRO LAFAIETE,ETANOL HIDRATADO,6,R$/l,4.28,0.13475904422338417,4.09,4.46,0.031485757996117796
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CONTAGEM,ETANOL HIDRATADO,17,R$/l,3.89,0.07282129617406288,3.83,3.99,0.018728623826914814
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CORONEL FABRICIANO,ETANOL HIDRATADO,9,R$/l,4.19,0.1416078309196839,4.09,4.49,0.03376080737158026
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,CURVELO,ETANOL HIDRATADO,7,R$/l,4.45,0.030783421635988652,4.39,4.49,0.006919844298391798
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,DIVINOPOLIS,ETANOL HIDRATADO,7,R$/l,3.99,0.1851768781205584,3.85,4.39,0.04644350221583335
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,FORMIGA,ETANOL HIDRATADO,7,R$/l,4.2,0.1574650376916669,3.98,4.39,0.037453457826764125
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,FRUTAL,ETANOL HIDRATADO,9,R$/l,4.12,0.19564707454438912,3.96,4.59,0.04743598251345642
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,GOVERNADOR VALADARES,ETANOL HIDRATADO,5,R$/l,4.18,0.12328828005937945,4.09,4.39,0.029494803841956806
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,GUAXUPE,ETANOL HIDRATADO,10,R$/l,3.92,0.04830458915396484,3.89,3.99,0.012322599273970622
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,IPATINGA,ETANOL HIDRATADO,11,R$/l,4.15,0.0664557268891376,3.99,4.19,0.016006415497712142
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ITABIRA,ETANOL HIDRATADO,10,R$/l,4.67,0.033399933466334485,4.59,4.69,0.007145899329553806
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ITAJUBA,ETANOL HIDRATADO,8,R$/l,4.09,0.07881941385217216,3.99,4.2,0.019277141877633054
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ITAUNA,ETANOL HIDRATADO,7,R$/l,4.28,0.008997354108424605,4.27,4.29,0.0021028874376952333
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,ITUIUTABA,ETANOL HIDRATADO,14,R$/l,3.96,0.12594259986810835,3.85,4.29,0.031803686835380894
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,JANAUBA,ETANOL HIDRATADO,7,R$/l,4.11,0.20087961332006554,3.755,4.399,0.04892853937995264
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,JANUARIA,ETANOL HIDRATADO,6,R$/l,4.27,0.012649110640673528,4.25,4.29,0.002962320993131974
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,JOAO MONLEVADE,ETANOL HIDRATADO,8,R$/l,4.25,0.11679499744668627,4.1,4.49,0.027489260946557525
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,JOAO PINHEIRO,ETANOL HIDRATADO,5,R$/l,4.33,0.05549774770204626,4.25,4.39,0.012828882963949672
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,JUIZ DE FORA,ETANOL HIDRATADO,12,R$/l,4.21,0.1366121472925405,3.99,4.49,0.03244301934515111
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,LAVRAS,ETANOL HIDRATADO,9,R$/l,4.24,0.19088245364912687,3.99,4.59,0.04503124725667474
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,LEOPOLDINA,ETANOL HIDRATADO,7,R$/l,4.36,0.05255382728122424,4.25,4.39,0.012041793485059564
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,MANHUACU,ETANOL HIDRATADO,7,R$/l,4.38,0.0670110154413153,4.29,4.49,0.01530930509429527
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,MONTE CARMELO,ETANOL HIDRATADO,10,R$/l,3.93,0.1258570617804181,3.69,4.09,0.03200840838769535
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,MONTES CLAROS,ETANOL HIDRATADO,14,R$/l,3.89,0.3307965743873016,3.64,4.89,0.08494409467025354
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,MURIAE,ETANOL HIDRATADO,9,R$/l,4.66,0.04062019202317987,4.59,4.69,0.008716779404115851
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,NOVA LIMA,ETANOL HIDRATADO,5,R$/l,4.47,0.04604345773288556,4.39,4.5,0.010295943142416272
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,OLIVEIRA,ETANOL HIDRATADO,9,R$/l,4.02,0.165512671552496,3.89,4.39,0.04119507864968097
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,OURO PRETO,ETANOL HIDRATADO,8,R$/l,4.04,0.07874007874011822,3.98,4.19,0.019514269824068953
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,PARA DE MINAS,ETANOL HIDRATADO,5,R$/l,3.91,0.05683308895353135,3.86,3.99,0.014550201985031066
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,PARACATU,ETANOL HIDRATADO,7,R$/l,4.17,0.06775305299745689,4.09,4.29,0.01625887456229682
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,PATOS DE MINAS,ETANOL HIDRATADO,10,R$/l,4.2,0.08055363982396394,4.05,4.29,0.01917943805332474
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,PATROCINIO,ETANOL HIDRATADO,7,R$/l,4.34,0.211266025033211,4.17,4.69,0.048678807611338935
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,POCOS DE CALDAS,ETANOL HIDRATADO,11,R$/l,3.91,0.11200649331826504,3.79,4.09,0.028619545331031716
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,POUSO ALEGRE,ETANOL HIDRATADO,2,R$/l,3.76,0.014142135623730963,3.75,3.77,0.0037612062829071712
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,SABARA,ETANOL HIDRATADO,6,R$/l,4.07,0.20820662813657023,3.98,4.49,0.05121934271502342
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,SAO JOAO DEL REI,ETANOL HIDRATADO,5,R$/l,4.31,0.16431676725154964,4.19,4.59,0.03812453996555676
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,SAO SEBASTIAO DO PARAISO,ETANOL HIDRATADO,7,R$/l,4.25,0.06799859942535243,4.1,4.29,0.01601043376984416
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,SETE LAGOAS,ETANOL HIDRATADO,14,R$/l,4.03,0.10390189794033777,3.89,4.25,0.025809555911368503
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,TEOFILO OTONI,ETANOL HIDRATADO,13,R$/l,4.19,0.1000384541448552,3.99,4.29,0.023879910097009138
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,TIMOTEO,ETANOL HIDRATADO,6,R$/l,4.2,0.1514925740754313,4.09,4.49,0.03611265174622915
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,TRES CORACOES,ETANOL HIDRATADO,6,R$/l,4.7,0.14935416521365139,4.55,4.88,0.0318000351767888
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,UBA,ETANOL HIDRATADO,7,R$/l,4.23,0.07081162132225004,4.1,4.28,0.016745991528910483
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,UBERABA,ETANOL HIDRATADO,24,R$/l,3.81,0.14221590037278037,3.65,4.29,0.03731884549471604
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,UBERLANDIA,ETANOL HIDRATADO,39,R$/l,3.76,0.07351865921221418,3.59,3.99,0.019538178598135284
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,UNAI,ETANOL HIDRATADO,9,R$/l,4.34,0.09426617161586154,4.19,4.43,0.021714756707006753
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,VARGINHA,ETANOL HIDRATADO,11,R$/l,4.05,0.1351161116831135,3.95,4.39,0.033347032275392596
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,VICOSA,ETANOL HIDRATADO,6,R$/l,4.44,0.1128568414703631,4.25,4.59,0.02542775249050614
2022-08-07 00:00:00,2022-08-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,ETANOL HIDRATADO,42,R$/l,4.05,0.12012309791513617,3.89,4.39,0.029640856074471058
2022-08-07 00:00:00,2022-08-13 00:00:00,MATO GROSSO DO SUL,CORUMBA,ETANOL HIDRATADO,5,R$/l,4.83,0.02190890230020654,4.79,4.85,0.0045397642561555195
2022-08-07 00:00:00,2022-08-13 00:00:00,MATO GROSSO DO SUL,COXIM,ETANOL HIDRATADO,6,R$/l,4.66,0.09570788891204315,4.59,4.85,0.020538173586275358
2022-08-07 00:00:00,2022-08-13 00:00:00,MATO GROSSO DO SUL,DOURADOS,ETANOL HIDRATADO,9,R$/l,4.25,0.2563905441140743,3.92,4.59,0.06034296278835431
