DATA INICIAL,DATA FINAL,ESTADO,MUNICÍPIO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,ITAMARAJU,ETANOL HIDRATADO,5,R$/l,4.38,0.38970501664720714,3.97,4.74,0.08893313935353883
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,JACOBINA,ETANOL HIDRATADO,6,R$/l,4.91,0.06123724356957967,4.84,4.99,0.0124846572007298
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,JAGUAQUARA,ETANOL HIDRATADO,7,R$/l,4.92,0.06477065767180476,4.85,4.99,0.013153310232162263
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,JEQUIE,ETANOL HIDRATADO,9,R$/l,4.89,0.22580104320199934,4.79,5.49,0.046165592658291545
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,JUAZEIRO,ETANOL HIDRATADO,10,R$/l,5.42,0.1037304198391195,5.2,5.59,0.019124339940840618
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,LAURO DE FREITAS,ETANOL HIDRATADO,11,R$/l,4.68,0.05045249791095151,4.64,4.79,0.010788831201797563
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,LIVRAMENTO DE NOSSA SENHORA,ETANOL HIDRATADO,6,R$/l,4.86,0.10327955589886455,4.79,4.99,0.021265522834357835
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,PAULO AFONSO,ETANOL HIDRATADO,1,R$/l,4.85,-,4.85,4.85,-
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,POCOES,ETANOL HIDRATADO,3,R$/l,4.68,0.15588457268119923,4.59,4.86,0.03330866937632462
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,PORTO SEGURO,ETANOL HIDRATADO,7,R$/l,4.91,0.32623392133340673,4.47,5.39,0.06638480957365836
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,SALVADOR,ETANOL HIDRATADO,88,R$/l,4.69,0.07298736310083963,4.54,4.99,0.015549904255838014
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,SANTO ANTONIO DE JESUS,ETANOL HIDRATADO,7,R$/l,4.29,0.003779644730092192,4.28,4.29,0.0008813295506544086
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,SENHOR DO BONFIM,ETANOL HIDRATADO,5,R$/l,4.91,0.20432816741702547,4.75,5.25,0.041614698048274036
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,SERRINHA,ETANOL HIDRATADO,6,R$/l,4.83,0.05573747990954259,4.77,4.89,0.011531892395077778
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,SIMOES FILHO,ETANOL HIDRATADO,8,R$/l,4.71,0.1483239697419134,4.46,4.9,0.03149128869255061
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,TEIXEIRA DE FREITAS,ETANOL HIDRATADO,9,R$/l,4.75,0.16158932858054434,4.39,4.89,0.03401085026250933
2022-08-14 00:00:00,2022-08-20 00:00:00,BAHIA,VITORIA DA CONQUISTA,ETANOL HIDRATADO,10,R$/l,4.98,0.014944341180973313,4.95,4.99,0.0029990650573897873
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,CANINDE,ETANOL HIDRATADO,6,R$/l,5.6,0.12592325705232796,5.45,5.79,0.022492990244536104
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,CAUCAIA,ETANOL HIDRATADO,20,R$/l,4.95,0.19049174591870877,4.65,5.4,0.03851041057691474
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,CRATEUS,ETANOL HIDRATADO,6,R$/l,5.75,0.09907909298467893,5.65,5.9,0.01723614258939036
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,CRATO,ETANOL HIDRATADO,8,R$/l,5.33,0.4714851156565965,4.99,6.29,0.088479496252704
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,FORTALEZA,ETANOL HIDRATADO,101,R$/l,4.97,0.24671737949835362,4.57,5.69,0.04965715176926271
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,ICO,ETANOL HIDRATADO,4,R$/l,5.52,0.03464101615137732,5.49,5.55,0.00627554640423502
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,ITAPIPOCA,ETANOL HIDRATADO,7,R$/l,5.46,0.16080156360291695,5.34,5.69,0.02946625511048216
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,JUAZEIRO DO NORTE,ETANOL HIDRATADO,11,R$/l,5.35,0.38463678262154627,4.95,5.99,0.07194362538406747
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,LIMOEIRO DO NORTE,ETANOL HIDRATADO,4,R$/l,5.54,0.17320508075688815,5.39,5.69,0.031264455010268616
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,MARACANAU,ETANOL HIDRATADO,9,R$/l,4.92,0.37604668740877256,4.69,5.79,0.07641499631246225
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,QUIXADA,ETANOL HIDRATADO,7,R$/l,5.03,0.05345224838248469,4.99,5.09,0.010620656789026192
2022-08-14 00:00:00,2022-08-20 00:00:00,CEARA,SOBRAL,ETANOL HIDRATADO,13,R$/l,5.81,0.17705207114698177,5.39,5.91,0.030465611183464764
2022-08-14 00:00:00,2022-08-20 00:00:00,DISTRITO FEDERAL,BRASILIA,ETANOL HIDRATADO,47,R$/l,4.58,0.2181384109401061,4.05,5.39,0.04762183712288072
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,ARACRUZ,ETANOL HIDRATADO,6,R$/l,4.8,0.09628083921528736,4.75,4.99,0.02007942423676483
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,CACHOEIRO DE ITAPEMIRIM,ETANOL HIDRATADO,8,R$/l,4.9,0.18635124285683108,4.69,5.18,0.03802116661195228
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,CARIACICA,ETANOL HIDRATADO,9,R$/l,4.46,0.18740182615023926,4.29,4.86,0.042039293004789466
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,COLATINA,ETANOL HIDRATADO,5,R$/l,5.49,0.8631801665932793,4.79,6.97,0.15734235628750992
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,GUARAPARI,ETANOL HIDRATADO,2,R$/l,4.79,0.19091883092036754,4.65,4.92,0.0398994421986139
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,LINHARES,ETANOL HIDRATADO,6,R$/l,4.47,0.32506409624359717,3.99,4.89,0.07266708559841963
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,SERRA,ETANOL HIDRATADO,12,R$/l,4.88,0.3278395764376045,4.499,5.499,0.06714813472470905
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,VILA VELHA,ETANOL HIDRATADO,11,R$/l,4.67,0.4601185617958604,4.38,5.99,0.09850728259545474
2022-08-14 00:00:00,2022-08-20 00:00:00,ESPIRITO SANTO,VITORIA,ETANOL HIDRATADO,19,R$/l,4.77,0.33097940785047725,4.299,5.649,0.06942525197512799
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,AGUAS LINDAS DE GOIAS,ETANOL HIDRATADO,5,R$/l,3.93,0.08049844718999251,3.89,4.07,0.02050393458736437
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,ANAPOLIS,ETANOL HIDRATADO,15,R$/l,3.62,0.07059610133576448,3.55,3.78,0.01952685819724262
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,APARECIDA DE GOIANIA,ETANOL HIDRATADO,12,R$/l,3.65,0.10022323567764604,3.54,3.89,0.027452153118734366
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,CALDAS NOVAS,ETANOL HIDRATADO,12,R$/l,4.28,0.009045340337333119,4.27,4.29,0.0021158690847562856
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,CATALAO,ETANOL HIDRATADO,10,R$/l,4,0.05441496934565776,3.95,4.09,0.013590491607097521
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,FORMOSA,ETANOL HIDRATADO,11,R$/l,4,0.4007855921924975,3.82,5.13,0.10017363131373488
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,GOIANIA,ETANOL HIDRATADO,55,R$/l,3.72,0.11969236661651665,3.54,3.99,0.03219110104600691
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,GOIATUBA,ETANOL HIDRATADO,10,R$/l,4,0.16028100324118247,3.89,4.39,0.04010032605483674
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,ITUMBIARA,ETANOL HIDRATADO,17,R$/l,3.79,0.2806662242090499,3.69,4.81,0.07403143229718928
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,JATAI,ETANOL HIDRATADO,14,R$/l,4.31,0.14349637204894344,4.19,4.5,0.033315907275044916
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,LUZIANIA,ETANOL HIDRATADO,12,R$/l,3.75,0.03476108935769032,3.72,3.85,0.009259335677964125
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,MINEIROS,ETANOL HIDRATADO,7,R$/l,4.47,0,4.47,4.47,0
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,MORRINHOS,ETANOL HIDRATADO,8,R$/l,3.88,0.0035355339059326626,3.87,3.88,0.0009115137366245989
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,PORANGATU,ETANOL HIDRATADO,7,R$/l,4.28,0.016329931618554536,4.25,4.3,0.0038154045837744243
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,RIO VERDE,ETANOL HIDRATADO,16,R$/l,3.92,0.18201533818152069,3.69,4.25,0.04639549802300989
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,TRINDADE,ETANOL HIDRATADO,7,R$/l,3.84,0.11021623767675554,3.59,3.89,0.028712827083635605
2022-08-14 00:00:00,2022-08-20 00:00:00,GOIAS,VALPARAISO DE GOIAS,ETANOL HIDRATADO,5,R$/l,4.11,0.24899799195977462,3.79,4.29,0.06058345303157533
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,ACAILANDIA,ETANOL HIDRATADO,4,R$/l,5.32,0.3808214804865922,4.99,5.7,0.07161663948972113
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,BACABAL,ETANOL HIDRATADO,4,R$/l,5.23,0.13671747023210556,5.1,5.39,0.02615350937008237
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,BARRA DO CORDA,ETANOL HIDRATADO,2,R$/l,5.58,0.0212132034355966,5.56,5.59,0.003805058912214637
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,CAXIAS,ETANOL HIDRATADO,3,R$/l,4.96,0.28290163190291673,4.8,5.29,0.056998314016705846
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,CODO,ETANOL HIDRATADO,1,R$/l,5.29,-,5.29,5.29,-
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,IMPERATRIZ,ETANOL HIDRATADO,12,R$/l,5.19,0.16856794332004973,4.88,5.47,0.032489805972383504
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,PRESIDENTE DUTRA,ETANOL HIDRATADO,6,R$/l,4.94,0.2727941837112124,4.8,5.49,0.05524013169987426
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,SAO JOSE DE RIBAMAR,ETANOL HIDRATADO,3,R$/l,4.72,0.06082762530298221,4.68,4.79,0.012887208750631825
2022-08-14 00:00:00,2022-08-20 00:00:00,MARANHAO,SAO LUIS,ETANOL HIDRATADO,29,R$/l,4.74,0.12233161746066243,4.5,5.09,0.025791471511153838
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ALFENAS,ETANOL HIDRATADO,7,R$/l,3.94,0.08582928793055836,3.8,3.99,0.021784083231106182
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ARAGUARI,ETANOL HIDRATADO,17,R$/l,3.81,0.08363084148242693,3.75,4.09,0.02196391634792612
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ARAXA,ETANOL HIDRATADO,10,R$/l,4.48,0.021081851067789124,4.44,4.49,0.0047057703276315
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,BARBACENA,ETANOL HIDRATADO,7,R$/l,4.06,0.06047431568147641,4.039,4.199,0.01488834135583072
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,BELO HORIZONTE,ETANOL HIDRATADO,35,R$/l,3.92,0.10961123048638538,3.67,4.29,0.027949825637647436
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,BETIM,ETANOL HIDRATADO,10,R$/l,3.94,0.055387523665332616,3.83,3.99,0.014068459147912776
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,BOM DESPACHO,ETANOL HIDRATADO,7,R$/l,4,0.0680336051416608,3.87,4.09,0.0170266441183992
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CAMPO BELO,ETANOL HIDRATADO,10,R$/l,4.08,0.1093211375311798,3.95,4.28,0.026781268380984755
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CARATINGA,ETANOL HIDRATADO,4,R$/l,4.31,0.05416025603090634,4.27,4.39,0.012566184693945787
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CONGONHAS,ETANOL HIDRATADO,5,R$/l,4.19,0.005477225575052031,4.18,4.19,0.0013084628702943217
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CONSELHEIRO LAFAIETE,ETANOL HIDRATADO,6,R$/l,4.17,0.14702607478493954,3.99,4.39,0.0352439651901573
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CONTAGEM,ETANOL HIDRATADO,17,R$/l,3.89,0.05306073102088386,3.83,3.98,0.01363410561298406
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CORONEL FABRICIANO,ETANOL HIDRATADO,9,R$/l,4.05,0.12609520212918493,3.8,4.29,0.031160264117591003
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,CURVELO,ETANOL HIDRATADO,7,R$/l,4.34,0.15839973544951447,3.99,4.48,0.03652167813394602
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,DIVINOPOLIS,ETANOL HIDRATADO,10,R$/l,3.94,0.09608445359277544,3.79,4.1,0.024380729153203613
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,FORMIGA,ETANOL HIDRATADO,7,R$/l,4.22,0.09741907508530448,4.08,4.29,0.023100729186894695
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,FRUTAL,ETANOL HIDRATADO,9,R$/l,4.02,0.10013879257199856,3.85,4.17,0.024937718128057198
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,GOVERNADOR VALADARES,ETANOL HIDRATADO,6,R$/l,4.04,0.15055453054181597,3.97,4.35,0.03723525075230403
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,GUAXUPE,ETANOL HIDRATADO,10,R$/l,3.87,0.07030884249746502,3.79,3.99,0.01817235525910184
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,IPATINGA,ETANOL HIDRATADO,11,R$/l,4.11,0.0674199862463244,3.99,4.19,0.01638938892175842
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ITABIRA,ETANOL HIDRATADO,9,R$/l,4.67,0.0357071421427145,4.59,4.69,0.007651530459153106
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ITAJUBA,ETANOL HIDRATADO,8,R$/l,4.03,0.06468329437674417,3.97,4.14,0.016045468372525684
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ITAUNA,ETANOL HIDRATADO,7,R$/l,4.15,0.07480132415430964,4.08,4.28,0.018005820807433542
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,ITUIUTABA,ETANOL HIDRATADO,14,R$/l,3.83,0.15958738004031495,3.67,4.19,0.041636662701535765
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,JANAUBA,ETANOL HIDRATADO,7,R$/l,3.99,0.24953957601951635,3.688,4.399,0.06257261184040029
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,JANUARIA,ETANOL HIDRATADO,6,R$/l,4.18,0.010327955589886683,4.17,4.19,0.002468834005550601
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,JOAO MONLEVADE,ETANOL HIDRATADO,8,R$/l,4.14,0.07578164119928497,4.08,4.29,0.01830474425103502
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,JOAO PINHEIRO,ETANOL HIDRATADO,6,R$/l,4.15,0.08041558721209885,3.99,4.19,0.019361698365673877
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,JUIZ DE FORA,ETANOL HIDRATADO,11,R$/l,4.24,0.07336087637029824,4.05,4.34,0.017313229780589582
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,LAVRAS,ETANOL HIDRATADO,9,R$/l,4.17,0.17683168393827056,3.89,4.42,0.042383093354046206
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,LEOPOLDINA,ETANOL HIDRATADO,7,R$/l,4.29,0.04680252333449746,4.25,4.39,0.010902418081247329
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,MANHUACU,ETANOL HIDRATADO,8,R$/l,4.25,0.0528981501161833,4.19,4.3,0.012435650923581145
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,MONTE CARMELO,ETANOL HIDRATADO,10,R$/l,3.92,0.11650464940650802,3.69,4.09,0.029705418002679253
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,MURIAE,ETANOL HIDRATADO,9,R$/l,4.48,0.012692955176439907,4.45,4.49,0.002833951788339349
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,NOVA LIMA,ETANOL HIDRATADO,7,R$/l,4.37,0.01511857892036923,4.35,4.38,0.0034630252762625855
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,OLIVEIRA,ETANOL HIDRATADO,9,R$/l,4,0.18123036292090908,3.79,4.39,0.045332775605563695
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,OURO PRETO,ETANOL HIDRATADO,8,R$/l,3.99,0.12070477561862604,3.79,4.15,0.03028028237532168
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,PARA DE MINAS,ETANOL HIDRATADO,7,R$/l,3.93,0.10479003951212355,3.83,4.11,0.026654443189857005
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,PARACATU,ETANOL HIDRATADO,7,R$/l,4.11,0.040708019567928834,4.09,4.19,0.009897747029367899
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,PASSOS,ETANOL HIDRATADO,8,R$/l,3.77,0.28660575211055545,3.59,4.39,0.07612370573985536
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,PATOS DE MINAS,ETANOL HIDRATADO,10,R$/l,4.12,0.06276056794587584,3.99,4.19,0.015251656851974688
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,PATROCINIO,ETANOL HIDRATADO,7,R$/l,4.15,0.23636130534981117,3.99,4.49,0.05695453140959305
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,POCOS DE CALDAS,ETANOL HIDRATADO,11,R$/l,3.84,0.10104004606635392,3.69,3.99,0.026318742759410207
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,POUSO ALEGRE,ETANOL HIDRATADO,3,R$/l,3.85,0.1619670748434179,3.75,4.04,0.042032977900540974
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,SABARA,ETANOL HIDRATADO,6,R$/l,4.07,0.20820662813657023,3.98,4.49,0.05121934271502342
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,SAO JOAO DEL REI,ETANOL HIDRATADO,5,R$/l,4.17,0.13038404810405294,4.09,4.39,0.03126715781871773
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,SAO SEBASTIAO DO PARAISO,ETANOL HIDRATADO,7,R$/l,3.93,0.12094863136295292,3.8,4.15,0.03080933113321217
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,SETE LAGOAS,ETANOL HIDRATADO,16,R$/l,3.99,0.07689549184878555,3.89,4.14,0.019275072373187666
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,TEOFILO OTONI,ETANOL HIDRATADO,13,R$/l,4,0.10579976249306865,3.87,4.29,0.02648559430791243
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,TIMOTEO,ETANOL HIDRATADO,6,R$/l,4.15,0.17724747294860566,4.04,4.49,0.042727394041447736
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,TRES CORACOES,ETANOL HIDRATADO,5,R$/l,4.56,0.19183326093250896,4.39,4.78,0.04206869757291863
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,UBA,ETANOL HIDRATADO,7,R$/l,4.24,0.11838194843085545,4.14,4.49,0.027929681126255077
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,UBERABA,ETANOL HIDRATADO,24,R$/l,3.63,0.11115663318691009,3.49,3.89,0.030586553502474686
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,UBERLANDIA,ETANOL HIDRATADO,38,R$/l,3.68,0.08956668248664962,3.54,3.99,0.02431790464770424
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,UNAI,ETANOL HIDRATADO,9,R$/l,4.19,0.0696618818133546,4.09,4.29,0.016643401548186658
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,VARGINHA,ETANOL HIDRATADO,11,R$/l,4.02,0.09893064604697949,3.89,4.19,0.024643050419311013
2022-08-14 00:00:00,2022-08-20 00:00:00,MINAS GERAIS,VICOSA,ETANOL HIDRATADO,6,R$/l,4.28,0.1778388783890254,4.15,4.59,0.041583525733988796
2022-08-14 00:00:00,2022-08-20 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,ETANOL HIDRATADO,43,R$/l,4,0.18398414636309518,3.79,4.87,0.04596129840012256
2022-08-14 00:00:00,2022-08-20 00:00:00,MATO GROSSO DO SUL,CORUMBA,ETANOL HIDRATADO,5,R$/l,4.65,0.005176871642218201,4.64,4.65,0.0011143601778496213
2022-08-14 00:00:00,2022-08-20 00:00:00,MATO GROSSO DO SUL,COXIM,ETANOL HIDRATADO,6,R$/l,4.63,0.03577708763999682,4.59,4.69,0.007727232751619183
