DATA INICIAL,DATA FINAL,ESTADO,MUNICÍPIO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA
2022-07-31 00:00:00,2022-08-06 00:00:00,MARANHAO,SAO JOSE DE RIBAMAR,ETANOL HIDRATADO,6,R$/l,4.67,0.19612920911140874,4.55,4.99,0.041967733761357075
2022-07-31 00:00:00,2022-08-06 00:00:00,MARANHAO,SAO LUIS,ETANOL HIDRATADO,33,R$/l,5.02,0.29644707995209063,4.5,5.79,0.059046074592099165
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ALFENAS,ETANOL HIDRATADO,7,R$/l,4.03,0.11474609652039018,3.89,4.19,0.02847297680406704
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ARAGUARI,ETANOL HIDRATADO,17,R$/l,3.94,0.07221801144084888,3.87,4.1,0.01832123853894092
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ARAXA,ETANOL HIDRATADO,10,R$/l,4.66,0.31756889016400824,4.49,5.55,0.06822102903630684
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,BARBACENA,ETANOL HIDRATADO,8,R$/l,4.13,0.17199979235867882,4.039,4.489,0.04166913993305768
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,BELO HORIZONTE,ETANOL HIDRATADO,36,R$/l,3.94,0.11769074352348664,3.67,4.29,0.02987495957442898
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,BETIM,ETANOL HIDRATADO,11,R$/l,4.05,0.11724101051020731,3.97,4.29,0.028922429145823738
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,BOM DESPACHO,ETANOL HIDRATADO,7,R$/l,4.21,0.06160550377391674,4.15,4.29,0.014618255132793802
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CAMPO BELO,ETANOL HIDRATADO,8,R$/l,4.27,0.01922609833384969,4.25,4.3,0.0044986483378414025
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CARATINGA,ETANOL HIDRATADO,6,R$/l,4.55,0.21979535936866373,4.43,4.99,0.04835981504261028
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CONGONHAS,ETANOL HIDRATADO,5,R$/l,4.36,0.04147288270665533,4.29,4.39,0.009507767699829282
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CONSELHEIRO LAFAIETE,ETANOL HIDRATADO,6,R$/l,4.31,0.15513435037626794,4.25,4.63,0.03596623269928932
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CONTAGEM,ETANOL HIDRATADO,17,R$/l,3.97,0.11560900127788742,3.83,4.29,0.029133605421347263
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CORONEL FABRICIANO,ETANOL HIDRATADO,9,R$/l,4.33,0.0852121535410947,4.19,4.49,0.019684532388856577
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,CURVELO,ETANOL HIDRATADO,7,R$/l,4.53,0.0820278698283177,4.45,4.69,0.018090582507820537
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,DIVINOPOLIS,ETANOL HIDRATADO,10,R$/l,4.06,0.10791457526931003,3.9,4.19,0.026599599524108952
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,FORMIGA,ETANOL HIDRATADO,7,R$/l,4.4,0.08925618559330602,4.29,4.49,0.020285496725751365
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,FRUTAL,ETANOL HIDRATADO,9,R$/l,4.24,0.17581555992320802,4.09,4.69,0.04145507045608782
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,GOVERNADOR VALADARES,ETANOL HIDRATADO,11,R$/l,4.36,0.4106115173516425,4.17,5.58,0.0942359000807024
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,GUAXUPE,ETANOL HIDRATADO,10,R$/l,3.94,0.07071067811865471,3.89,4.09,0.017946872618947896
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,IPATINGA,ETANOL HIDRATADO,11,R$/l,4.38,0.029817627489304083,4.29,4.39,0.006809090769822398
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ITABIRA,ETANOL HIDRATADO,10,R$/l,4.69,0.07260241808033062,4.59,4.84,0.015467068189248109
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ITAJUBA,ETANOL HIDRATADO,8,R$/l,4.25,0.06978282637685877,4.19,4.35,0.016424319241390706
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ITAUNA,ETANOL HIDRATADO,7,R$/l,4.36,0.05131601439446862,4.28,4.39,0.011769728072125828
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,ITUIUTABA,ETANOL HIDRATADO,14,R$/l,3.98,0.083905362701736,3.89,4.1,0.02106284880445228
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,JANAUBA,ETANOL HIDRATADO,7,R$/l,4.23,0.18214463117716834,3.988,4.444,0.04305001918628418
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,JANUARIA,ETANOL HIDRATADO,6,R$/l,4.27,0.009831920802501871,4.26,4.29,0.0023016591812333688
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,JOAO MONLEVADE,ETANOL HIDRATADO,8,R$/l,4.28,0.04015594601052248,4.25,4.34,0.00938497131417411
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,JOAO PINHEIRO,ETANOL HIDRATADO,6,R$/l,4.38,0.016733200530681475,4.35,4.39,0.0038203654179638073
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,JUIZ DE FORA,ETANOL HIDRATADO,10,R$/l,4.27,0.1114600077755844,4.18,4.49,0.026084719816425083
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,LAVRAS,ETANOL HIDRATADO,9,R$/l,4.37,0.12729013228753358,4.18,4.59,0.029098582438095048
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,LEOPOLDINA,ETANOL HIDRATADO,7,R$/l,4.6,0.027602622373694197,4.57,4.65,0.005994984691773483
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,MANHUACU,ETANOL HIDRATADO,8,R$/l,4.38,0.03181980515339459,4.3,4.39,0.007266869575425541
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,MONTE CARMELO,ETANOL HIDRATADO,10,R$/l,4.1,0.11621818561080137,3.89,4.28,0.028359732945534736
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,MONTES CLAROS,ETANOL HIDRATADO,14,R$/l,3.91,0.28258714497565973,3.72,4.79,0.0723390021879546
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,MURIAE,ETANOL HIDRATADO,8,R$/l,4.68,0.01035098339013546,4.66,4.69,0.0022105677288062914
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,NOVA LIMA,ETANOL HIDRATADO,7,R$/l,4.58,0.05255382728122456,4.55,4.69,0.01148538217198164
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,OLIVEIRA,ETANOL HIDRATADO,9,R$/l,4.14,0.151611711655502,3.99,4.39,0.03663101758119511
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,OURO PRETO,ETANOL HIDRATADO,8,R$/l,4.22,0.15847487407878166,3.99,4.49,0.037597834894135616
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,PARA DE MINAS,ETANOL HIDRATADO,7,R$/l,4.05,0.17595995215362137,3.94,4.43,0.043400974808856574
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,PARACATU,ETANOL HIDRATADO,7,R$/l,4.41,0.22728207772972953,4.24,4.77,0.0515712980261947
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,PATOS DE MINAS,ETANOL HIDRATADO,10,R$/l,4.3,0.09052930771609544,4.19,4.39,0.021043539682960355
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,PATROCINIO,ETANOL HIDRATADO,7,R$/l,4.47,0.20847518979942167,4.22,4.69,0.046594071794251325
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,POCOS DE CALDAS,ETANOL HIDRATADO,11,R$/l,3.97,0.08738628975053025,3.79,4.09,0.02200158359477759
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,POUSO ALEGRE,ETANOL HIDRATADO,5,R$/l,3.96,0.13479614237803694,3.89,4.2,0.034022246940443444
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,SABARA,ETANOL HIDRATADO,6,R$/l,4.14,0.2771822505139896,3.98,4.69,0.06703319238548719
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,SAO JOAO DEL REI,ETANOL HIDRATADO,4,R$/l,4.39,0.14142135623730942,4.29,4.59,0.03221443194471741
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,SAO SEBASTIAO DO PARAISO,ETANOL HIDRATADO,7,R$/l,4.29,0.11036735197037384,4.1,4.39,0.025735225309547534
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,SETE LAGOAS,ETANOL HIDRATADO,11,R$/l,4.06,0.08395886438662017,3.95,4.14,0.02068415472010799
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,TEOFILO OTONI,ETANOL HIDRATADO,13,R$/l,4.3,0.11208970766356091,3.99,4.49,0.026058050780155433
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,TIMOTEO,ETANOL HIDRATADO,6,R$/l,4.39,0.051251016250087066,4.35,4.49,0.01166563344083924
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,TRES CORACOES,ETANOL HIDRATADO,6,R$/l,4.79,0.16223439832538586,4.66,5.08,0.03386939422241876
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,UBA,ETANOL HIDRATADO,7,R$/l,4.27,0.01951800145897068,4.24,4.28,0.004572490301633024
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,UBERABA,ETANOL HIDRATADO,24,R$/l,3.92,0.11530598863238958,3.77,4.29,0.02944922557387837
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,UBERLANDIA,ETANOL HIDRATADO,39,R$/l,3.89,0.09249430080557117,3.75,4.29,0.023755533298763752
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,UNAI,ETANOL HIDRATADO,10,R$/l,4.41,0.041579909678700684,4.35,4.49,0.009432828874478378
2022-07-31 00:00:00,2022-08-06 00:00:00,MINAS GERAIS,VARGINHA,ETANOL HIDRATADO,11,R$/l,4.26,0.18156391311451336,3.99,4.49,0.0425842866579882
